ข้อมูลคลองในพื้นที่เขต (สนน.และสนข.),,,,,,,,,
เขตคลองเตย,,,,,,,,,
2,ลำรางเชื่อมคลองบ้านม้า 1 - 2,คลองบ้านม้า 1,คลองบ้านม้า 2, 4.5 - 16,"2,270",-2.00,บางกะปิ,,
3,ลำรางซอยรามคำแหง 43,คลองแสนแสบ,ถนนรามคำแหง, 1 - 2,300,-2.00,บางกะปิ,,
4,ลำรางซอยรามคำแหง 52,คลองแสนแสบ,สุดระยะที่กำหนดให้, 0.8 - 1,500,-2.00,บางกะปิ,,
5,ลำรางซอยรามคำแหง 7,คลองแสนแสบ,ถนนรามคำแหง, 2.5 - 6,230,-2.00,บางกะปิ,,
6,ลำรางซอยรื่นรมย์,ซอยรามคำแหง 24,คลองกะจะ, 2 - 4,760,-2.00,บางกะปิ,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
7,ลำรางแยกคลองจั่น,คลองจั่น,ซอยลาดพร้าว 130, 6 - 10,340,-2.00,บางกะปิ,,
8,ลำรางแยกคลองตาหนัง,คลองตาหนัง,ถนนลาดพร้าว, 2.5 - 8,"1,525",-2.00,บางกะปิ,,
9,ลำรางแยกคลองบ้านม้า 1,คลองบ้านม้า 1,สุดระยะที่กำหนดให้, 5 - 15,385,-2.00,บางกะปิ,,
10,ลำรางแยกคลองพังพวย,คลองลำพังพวย,ซอยเทพทวี, 3 - 6 ,640,-2.00,บางกะปิ,,
11,ลำรางระหว่างซอยลาดพร้าว 109-111,ถนนลาดพร้าว,สุดระยะที่กำหนดให้, 1 - 2,400,-2.00,บางกะปิ,,
12,ลำรางเลียบซอยลาดพร้าว 130,คลองแสนแสบ,ถนนลาดพร้าว, 3 - 4,"1,120",-2.00,บางกะปิ,,
13,ลำรางสุเหร่าหัวหมากน้อย,คลองหัวหมาก,คลองลำสาลี, 2 - 24,"1,600",-2.00,บางกะปิ,,
14,ลำรางหลังโรงเรียนบ้านบางกะปิ,ซอยลาดพร้าว 127,ซอยลาดพร้าว 129, 4 - 8,490,-2.00,บางกะปิ,,
15,ลำรางแยกคลองลำพังพวย  2,ซอยเทพทวี,คลองลำพังพวย, 2 - 3,220,-2.00,บางกะปิ,,
,,,,,"11,780",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตบางกอกน้อย,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองจักรทอง (วัดทอง),คลองบางกอกน้อย,คลองชักพระ, 4 - 8,"2,550",-1.50,บางกอกน้อย,,
2,คลองบางขุนนนท์,คลองบางกอกน้อย,คลองจักรทอง (วัดทอง), 3 - 8,1800,-1.50,บางกอกน้อย,,
3,คลองบางบำหรุ,คลองบางกอกน้อย,ถนนบรมราชชนนี, 8 - 12,850,-1.50,บางกอกน้อย,,
4,คลองวัดเจ้าอาม,คลองชักพระ,ถนนบางขุนนนท์ - ตลิ่งชัน, 4 - 8,800,-1.50,บางกอกน้อย,,
5,คลองผักหนาม,คลองบางกอกน้อย,ถนนบรมราชชนนี, 6 - 8,"1,000",-1.50,บางกอกน้อย,,
6,คลองวัดพิกุล,คลองบางกอกน้อย,ถนนบรมราชชนนี, 3 - 7,650,-1.50,บางกอกน้อย,,
7,คลองวัดภาวนา,คลองบางกอกน้อย,คลองบางขุนนนท์, 4 - 8,"1,300",-1.50,บางกอกน้อย,,
,,,,,"8,950",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองกระท้อนแถว,คลองชักพระ,คลองวัดอัมพวา, 3 - 6,"1,750",-1.00,บางกอกน้อย,,
2,คลองแกลบ,คลองบางกอกน้อย,ถนนจรัญสนิทวงศ์, 2 - 8,450,-1.00,บางกอกน้อย,,
3,คลองขนมจีน,แม่น้ำเจ้าพระยา,คลองบางกอกน้อย, 2 - 3,860,-1.00,บางกอกน้อย,,
4,คลองขวาง(บางกอกน้อย),คลองพิกุล,คลองบางบำหรุ, 3 - 4,460,-1.00,บางกอกน้อย,,
5,คลองขุนคลัง,คลองชักพระ,ถนนซอยวัฒนสุข, 3 - 6,"1,350",-1.00,บางกอกน้อย,,
6,คลองขุนทรัพย์ 1,คลองชักพระ,หมู่บ้านขุมทรัพย์, 5 - 13,700,-1.00,บางกอกน้อย,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
7,คลองขุมทรัพย์ 2,คลองชักพระ,หมู่บ้านขุมทรัพย์, 5 - 18,550,-1.00,บางกอกน้อย,,
8,คลองคราม,คลองบางกอกน้อย,ปิ่นเกล้า, 1.5 - 4,920,-1.00,บางกอกน้อย,,
9,คลองเจ้าคุณ(บางกอกน้อย),คลองชักพระ,ซอยวัฒนสุข, 4 - 8,700,-1.00,บางกอกน้อย,,
10,คลองต้นไทร(บางกอกน้อย),คลองบางกอกน้อย,ถนนจรัญสนิทวงศ์, 2 - 4,800,-1.00,บางกอกน้อย,,
11,คลองตราชู,คลองบางกอกน้อย,ถนนบรมราชชนนี, 3 - 4,700,-1.00,บางกอกน้อย,,
12,คลองทรงเทวดา,คลองชักพระ,วัดอัมพวา, 1 - 6 ,"1,430",-1.00,บางกอกน้อย,,
13,คลองน้ำดอกไม้,คลองบางกอกน้อย,ซอยจรัญสนิทวงศ์ 45, 3 - 4,1000,-1.00,บางกอกน้อย,,
14,คลองน้ำตาล,คลองบางกอกน้อย,ถนนสมเด็จพระปิ่นเกล้า, 4 - 6,900,-1.00,บางกอกน้อย,,
15,คลองน้ำอ้อย,คลองบางกอกน้อย,ปิ่นเกล้าคอนโด, 5 - 8,980,-1.00,บางกอกน้อย,,
16,คลองบ้านขมิ้น,คลองมอญ,ถนนสุทธาวาส, 3 - 7,"1,500",-1.00,บางกอกน้อย,,
17,คลองพริกป่น,คลองบางกอกน้อย,ถนนบรมราชชนนี, 2 - 4,650,-1.00,บางกอกน้อย,,
18,คลองพิณพาทย์(บางกอกน้อย),คลองบางกอกน้อย,ถนนปิ่นเกล้า, 2.5 - 4,940,-1.00,บางกอกน้อย,,
19,คลองมะนาว(บางกอกน้อย),คลองบางกอกน้อย,ถนนจรัญสนิทวงศ์, 4 - 10,990,-1.00,บางกอกน้อย,,
20,คลองแยกคลองชักพระ,คลองชักพระ,ซอยอำนวยผล 8, 1.5-15,642,-2.00,บางกอกน้อย,,
21,คลองวัดครุฑ,คลองมอญ,วัดอัมพวา, 1.5 - 6,500,-1.00,บางกอกน้อย,,
22,คลองวัดฉิมทายิกาวาส,คลองบ้านขมิ้น,ถนนรถไฟ, 2 - 4,170,-1.00,บางกอกน้อย,,
,,,,,,,,,
,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
23,คลองวัดเชิงเลน,คลองชักพระ,ถนนจรัญสนิทวงศ์ 37, 5 - 10,800,-1.00,บางกอกน้อย,,
24,คลองวัดไชยทิศ,คลองบางขุนนนท์,ซอยจรัญสนิทวงศ์ 37, 3 - 5,750,-1.00,บางกอกน้อย,,
25,คลองวัดดงมูลเหล็ก,คลองกระท้อนแถว,คลองวัดยาง, 3 - 5,"1,500",-1.00,บางกอกน้อย,,
26,คลองวัดดุสิตาราม,แม่น้ำเจ้าพระยา,ชุมชนวัดดุสิตาราม, 5 - 6,400,-1.00,บางกอกน้อย,,
27,คลองวัดปฐมบุตรอิศราราม,คลองบางกอกน้อย,ถนนบรมราชชนนี, 2 - 4,450,-1.00,บางกอกน้อย,,
28,คลองวัดเพลงวิปัสสนา,คลองชักพระ,วัดเพลง, 2 - 4,"1,200",-1.00,บางกอกน้อย,,
29,คลองวัดมะลิ,คลองชักพระ,โรงเรียนวัดมะลิ, 2 -  5,"1,050",-1.00,บางกอกน้อย,,
30,คลองวัดยางสุทธาราม,คลองชักพระ,ถนนจรัญสนิทวงศ์, 3 - 4,"1,200",-1.00,บางกอกน้อย,,
31,คลองวัดรวกสุทธาราม,คลองชักพระ,ถนนจรัญสนิทวงศ์, 2 - 4,880,-1.00,บางกอกน้อย,,
32,คลองวัดระฆัง,แม่น้ำเจ้าพระยา,คลองบ้านขมิ้น, 6 - 10,400,-1.00,บางกอกน้อย,,
33,คลองสวนหยอม,ตรอกวัดยาง,ซอยเชิดชูงาม, 2 - 3,270,-1.00,บางกอกน้อย,,
,,,,,"27,842",,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
เขตบางกอกใหญ่,,,,,,,,,
ลำดับ,ชื่อคลอง,จาก,ถึง,กว้าง(ม.),ยาว (ม.),ระดับ,พื้นที่เขต,,
,,,,,,ขุดลอก,,,
,,,,,,(รทก.),,,
,สำนักการระบายน้ำรับผิดชอบ,,,,,,,,
1,คลองบางกอกใหญ่,คลองด่าน,แม่น้ำเจ้าพระยา, 30 - 40,"3,400",-2.50,บางกอกใหญ่,,
2,คลองมอญ,แม่น้ำเจ้าพระยา,คลองบางกอกใหญ่, 12 - 25,"2,950",-2.50,บางกอกใหญ่,,
3,คลองวังเดิม,คลองบางกอกใหญ่,คลองมอญ, 4 - 6,950,-1.50,บางกอกใหญ่,,
,,,,,"7,300",,,,
,สำนักงานเขตรับผิดชอบ,,,,,,,,
1,คลองซอยกิตติกมล,คลองบางกอกใหญ่,สุดระยะที่กำหนดให้, 3 - 5,330,-1.00,บางกอกใหญ่,,
2,คลองซอยจรัญสนิทวงศ์ 1,คลองบางกอกใหญ่,ซอยจรัญสนิทวงศ์ 1, 3 - 6,800,-1.00,บางกอกใหญ่,,
3,คลองต้นตาล (เกษจำเริญ),คลองบางกอกใหญ่,คลองต้นไทร, 3 - 5,500,-1.50,บางกอกใหญ่,,
4,คลองต้นตาล (อาชีวธนบุรี),คลองบางกอกใหญ่,วิทยาลัยอาชีวธนบุรี, 3 - 3,380,-1.00,บางกอกใหญ่,,
